Flow_ID,Source_IP,Source_Port,Destination_IP,Destination_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,ProtocolName
192.168.90.65-10.200.7.4-53632-3128-6,10.200.7.4,3128,192.168.90.65,53632,6,26/04/201711:11:39,1,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53632-3128-6,10.200.7.4,3128,192.168.90.65,53632,6,26/04/201711:11:39,108,2,0,12,0,HTTP
179.1.4.216-10.200.7.194-443-38254-6,10.200.7.194,38254,179.1.4.216,443,6,26/04/201711:11:36,2242128,39,30,1214,39300,YOUTUBE
192.168.90.65-10.200.7.4-53635-3128-6,10.200.7.4,3128,192.168.90.65,53635,6,26/04/201711:11:39,314,2,0,12,0,HTTP
192.168.32.49-10.200.7.9-54595-3128-6,192.168.32.49,54595,10.200.7.9,3128,6,26/04/201711:11:35,4099185,27,133,415,179197,GOOGLE
179.1.4.244-10.200.7.199-443-45661-6,10.200.7.199,45661,179.1.4.244,443,6,26/04/201711:11:35,4098354,24,30,461,48206,GOOGLE
192.168.32.49-10.200.7.9-54595-3128-6,10.200.7.9,3128,192.168.32.49,54595,6,26/04/201711:11:39,1,2,0,12,0,HTTP
192.168.32.49-10.200.7.9-54595-3128-6,10.200.7.9,3128,192.168.32.49,54595,6,26/04/201711:11:39,153,2,0,12,0,HTTP
192.168.180.37-10.200.7.9-2108-3128-6,192.168.180.37,2108,10.200.7.9,3128,6,26/04/201711:11:38,412137,14,67,2214,42160,HTTP_CONNECT
192.168.180.37-10.200.7.9-2108-3128-6,10.200.7.9,3128,192.168.180.37,2108,6,26/04/201711:11:39,21,3,0,0,0,HTTP
207.244.80.182-10.200.7.199-443-47059-6,10.200.7.199,47059,207.244.80.182,443,6,26/04/201711:11:38,403824,19,12,2088,14239,SSL
192.168.180.37-10.200.7.9-2108-3128-6,10.200.7.9,3128,192.168.180.37,2108,6,26/04/201711:11:39,13,2,0,0,0,HTTP
10.200.7.196-74.119.117.78-34740-443-6,74.119.117.78,443,10.200.7.196,34740,6,26/04/201711:11:38,887137,19,12,28638,2018,SSL
192.168.131.26-10.200.7.6-49493-3128-6,10.200.7.6,3128,192.168.131.26,49493,6,26/04/201711:11:38,887667,82,14,121023,2084,HTTP
192.168.131.26-10.200.7.6-49493-3128-6,10.200.7.6,3128,192.168.131.26,49493,6,26/04/201711:11:39,1,2,0,12,0,HTTP
192.168.131.26-10.200.7.6-49493-3128-6,10.200.7.6,3128,192.168.131.26,49493,6,26/04/201711:11:39,1,2,0,1195,0,HTTP
192.168.131.26-10.200.7.6-49493-3128-6,10.200.7.6,3128,192.168.131.26,49493,6,26/04/201711:11:39,1,2,0,1195,0,HTTP
192.168.131.26-10.200.7.6-49506-3128-6,192.168.131.26,49506,10.200.7.6,3128,6,26/04/201711:11:38,199399,6,23,3800,11655,HTTP
192.168.131.26-10.200.7.6-49506-3128-6,10.200.7.6,3128,192.168.131.26,49506,6,26/04/201711:11:39,89,2,0,12,0,HTTP
192.168.131.26-10.200.7.6-49506-3128-6,10.200.7.6,3128,192.168.131.26,49506,6,26/04/201711:11:39,340,2,0,12,0,HTTP
10.200.7.196-74.119.117.78-34739-443-6,10.200.7.196,34739,74.119.117.78,443,6,26/04/201711:11:38,1131687,20,19,2285,21806,SSL
192.168.131.26-10.200.7.6-49492-3128-6,192.168.131.26,49492,10.200.7.6,3128,6,26/04/201711:11:38,1133583,16,96,2574,106313,HTTP_CONNECT
192.168.131.26-10.200.7.6-49492-3128-6,10.200.7.6,3128,192.168.131.26,49492,6,26/04/201711:11:39,1,3,0,3200,0,HTTP
192.168.131.26-10.200.7.6-49492-3128-6,10.200.7.6,3128,192.168.131.26,49492,6,26/04/201711:11:39,130,3,0,1609,0,HTTP
192.168.131.26-10.200.7.6-49492-3128-6,10.200.7.6,3128,192.168.131.26,49492,6,26/04/201711:11:39,1,2,0,1603,0,HTTP
192.168.151.9-10.200.7.6-50407-3128-6,192.168.151.9,50407,10.200.7.6,3128,6,26/04/201711:11:34,4564247,7,27,410,30762,HTTP_PROXY
192.168.131.26-10.200.7.6-49492-3128-6,192.168.131.26,49492,10.200.7.6,3128,6,26/04/201711:11:39,12128,3,0,18,0,HTTP_CONNECT
192.168.180.63-10.200.7.6-54689-3128-6,192.168.180.63,54689,10.200.7.6,3128,6,26/04/201711:11:39,11933,1,4,46,186,HTTP_PROXY
10.200.7.196-74.119.117.78-34741-443-6,10.200.7.196,34741,74.119.117.78,443,6,26/04/201711:11:38,1051579,23,29,849,33772,SSL
192.168.131.26-10.200.7.6-49495-3128-6,192.168.131.26,49495,10.200.7.6,3128,6,26/04/201711:11:38,1054010,19,116,2592,120485,HTTP_CONNECT
192.168.131.26-10.200.7.6-49495-3128-6,192.168.131.26,49495,10.200.7.6,3128,6,26/04/201711:11:39,1,1,3,6,364,HTTP_CONNECT
192.168.131.26-10.200.7.6-49495-3128-6,10.200.7.6,3128,192.168.131.26,49495,6,26/04/201711:11:39,219,3,0,191,0,HTTP
192.168.131.26-10.200.7.6-49495-3128-6,192.168.131.26,49495,10.200.7.6,3128,6,26/04/201711:11:39,1012,4,0,24,0,HTTP_CONNECT
192.168.32.18-10.200.7.5-51230-3128-6,192.168.32.18,51230,10.200.7.5,3128,6,26/04/201711:11:38,281608,1,7,46,96,HTTP_PROXY
192.168.10.48-10.200.7.9-50704-3128-6,192.168.10.48,50704,10.200.7.9,3128,6,26/04/201711:11:38,592069,13,48,2351,2544,YOUTUBE
179.1.4.224-10.200.7.199-443-45426-6,10.200.7.199,45426,179.1.4.224,443,6,26/04/201711:11:38,579272,14,10,2124,567,YOUTUBE
192.168.10.48-10.200.7.9-50704-3128-6,10.200.7.9,3128,192.168.10.48,50704,6,26/04/201711:11:39,162,2,0,12,0,HTTP
192.168.180.29-10.200.7.7-56098-3128-6,192.168.180.29,56098,10.200.7.7,3128,6,26/04/201711:11:38,949844,27,56,6242,50100,HTTP_CONNECT
10.200.7.217-69.42.111.103-57437-443-6,10.200.7.217,57437,69.42.111.103,443,6,26/04/201711:11:38,736817,34,26,3211,21353,SSL
10.200.7.217-69.42.111.103-57437-443-6,10.200.7.217,57437,69.42.111.103,443,6,26/04/201711:11:39,2,2,0,619,0,SSL
192.168.180.29-10.200.7.7-56098-3128-6,192.168.180.29,56098,10.200.7.7,3128,6,26/04/201711:11:39,339,1,3,6,18,HTTP_CONNECT
192.168.180.29-10.200.7.7-56098-3128-6,10.200.7.7,3128,192.168.180.29,56098,6,26/04/201711:11:39,9,4,0,24,0,HTTP
190.216.143.126-10.200.7.196-80-52324-6,10.200.7.196,52324,190.216.143.126,80,6,26/04/201711:11:30,8553324,20,36,1993,97873,HTTP
192.168.72.43-10.200.7.7-56139-3128-6,192.168.72.43,56139,10.200.7.7,3128,6,26/04/201711:11:35,3464310,19,0,4246,0,SKYPE
192.168.72.43-10.200.7.7-56135-3128-6,192.168.72.43,56135,10.200.7.7,3128,6,26/04/201711:11:35,3464657,9,0,1218,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56137-3128-6,192.168.72.43,56137,10.200.7.7,3128,6,26/04/201711:11:35,3464751,17,0,1882,0,HTTP_CONNECT
192.168.72.43-10.200.7.7-56138-3128-6,192.168.72.43,56138,10.200.7.7,3128,6,26/04/201711:11:35,3464805,12,0,3000,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56140-3128-6,192.168.72.43,56140,10.200.7.7,3128,6,26/04/201711:11:35,3464699,23,0,1440,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56147-3128-6,192.168.72.43,56147,10.200.7.7,3128,6,26/04/201711:11:36,2750800,25,0,3100,0,SKYPE
192.168.72.43-10.200.7.7-56143-3128-6,192.168.72.43,56143,10.200.7.7,3128,6,26/04/201711:11:35,3464763,24,0,1455,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56133-3128-6,192.168.72.43,56133,10.200.7.7,3128,6,26/04/201711:11:35,3465407,15,0,1884,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56134-3128-6,192.168.72.43,56134,10.200.7.7,3128,6,26/04/201711:11:35,3465413,27,0,994,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56141-3128-6,192.168.72.43,56141,10.200.7.7,3128,6,26/04/201711:11:35,3465026,35,0,1062,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56130-3128-6,192.168.72.43,56130,10.200.7.7,3128,6,26/04/201711:11:35,3465660,9,0,524,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56131-3128-6,192.168.72.43,56131,10.200.7.7,3128,6,26/04/201711:11:35,3465710,8,0,504,0,HTTP_PROXY
192.168.72.43-10.200.7.7-56132-3128-6,192.168.72.43,56132,10.200.7.7,3128,6,26/04/201711:11:35,3465707,9,0,500,0,HTTP_PROXY
10.200.7.217-40.77.16.143-48948-443-6,10.200.7.217,48948,40.77.16.143,443,6,26/04/201711:11:35,3460504,25,18,3744,13338,SKYPE
190.60.67.98-10.200.7.217-443-34700-6,10.200.7.217,34700,190.60.67.98,443,6,26/04/201711:11:35,3461364,14,9,1198,3250,SSL
10.200.7.217-93.184.215.201-55948-443-6,10.200.7.217,55948,93.184.215.201,443,6,26/04/201711:11:36,2751015,20,22,2594,16209,SKYPE
190.60.67.98-10.200.7.217-443-34700-6,10.200.7.217,34700,190.60.67.98,443,6,26/04/201711:11:39,13145,1,2,0,31,SSL
10.200.7.6-10.20.2.114-52782-80-6,10.200.7.6,52782,10.20.2.114,80,6,26/04/201711:11:39,169353,16,5,2274,2816,HTTP
10.200.7.6-10.20.2.114-52782-80-6,10.200.7.6,52782,10.20.2.114,80,6,26/04/201711:11:39,1131,2,0,0,0,HTTP
172.19.1.254-10.200.7.7-51128-3128-6,172.19.1.254,51128,10.200.7.7,3128,6,26/04/201711:11:38,394969,9,28,2411,4837,HTTP_CONNECT
10.200.7.217-52.3.110.243-55991-443-6,10.200.7.217,55991,52.3.110.243,443,6,26/04/201711:11:38,390930,16,13,4219,1109,SSL
172.19.1.254-10.200.7.7-51128-3128-6,10.200.7.7,3128,172.19.1.254,51128,6,26/04/201711:11:39,238,4,0,24,0,HTTP
172.19.1.254-10.200.7.7-51128-3128-6,10.200.7.7,3128,172.19.1.254,51128,6,26/04/201711:11:39,133,2,0,12,0,HTTP
10.200.7.218-31.13.73.7-56546-443-6,10.200.7.218,56546,31.13.73.7,443,6,26/04/201711:11:39,1,2,0,0,0,FACEBOOK
192.168.131.26-10.200.7.6-49502-3128-6,192.168.131.26,49502,10.200.7.6,3128,6,26/04/201711:11:38,485294,6,31,418,5320,YAHOO
10.200.7.196-98.138.49.44-38762-443-6,10.200.7.196,38762,98.138.49.44,443,6,26/04/201711:11:38,482608,7,4,708,3627,YAHOO
130.211.115.4-10.200.7.194-443-52800-6,10.200.7.194,52800,130.211.115.4,443,6,26/04/201711:11:38,834302,8,5,1710,853,SSL
192.168.180.51-10.200.7.4-57852-3128-6,192.168.180.51,57852,10.200.7.4,3128,6,26/04/201711:11:38,836690,6,37,1941,1753,HTTP_CONNECT
192.168.180.51-10.200.7.4-57852-3128-6,10.200.7.4,3128,192.168.180.51,57852,6,26/04/201711:11:39,1,2,0,12,0,HTTP
192.168.180.51-10.200.7.4-57852-3128-6,192.168.180.51,57852,10.200.7.4,3128,6,26/04/201711:11:39,764,2,0,12,0,HTTP_CONNECT
10.200.7.217-93.184.215.201-55948-443-6,10.200.7.217,55948,93.184.215.201,443,6,26/04/201711:11:39,64371,1,1,6,6,SKYPE
192.168.10.47-10.200.7.6-51896-3128-6,192.168.10.47,51896,10.200.7.6,3128,6,26/04/201711:11:39,133820,3,12,232,2204,HTTP_CONNECT
192.168.10.47-10.200.7.6-51896-3128-6,10.200.7.6,3128,192.168.10.47,51896,6,26/04/201711:11:39,1,3,0,5094,0,HTTP
192.168.10.47-10.200.7.6-51896-3128-6,10.200.7.6,3128,192.168.10.47,51896,6,26/04/201711:11:39,106,4,0,2180,0,HTTP
192.168.131.26-10.200.7.6-49509-3128-6,192.168.131.26,49509,10.200.7.6,3128,6,26/04/201711:11:39,208127,5,20,2832,2510,HTTP_PROXY
192.168.131.26-10.200.7.6-49509-3128-6,10.200.7.6,3128,192.168.131.26,49509,6,26/04/201711:11:39,12,2,0,12,0,HTTP
192.168.131.26-10.200.7.6-49509-3128-6,10.200.7.6,3128,192.168.131.26,49509,6,26/04/201711:11:39,57,2,0,12,0,HTTP
10.200.7.217-52.3.110.243-55991-443-6,10.200.7.217,55991,52.3.110.243,443,6,26/04/201711:11:39,87434,1,1,0,0,SSL
10.200.7.217-40.77.16.143-48948-443-6,10.200.7.217,48948,40.77.16.143,443,6,26/04/201711:11:39,115058,1,1,0,0,SKYPE
192.168.32.109-10.200.7.4-61101-3128-6,192.168.32.109,61101,10.200.7.4,3128,6,26/04/201711:11:35,4107434,19,102,2039,18548,GOOGLE
192.168.32.109-10.200.7.4-61102-3128-6,192.168.32.109,61102,10.200.7.4,3128,6,26/04/201711:11:38,805168,15,83,1321,15117,GOOGLE
172.217.30.10-10.200.7.194-443-40069-6,10.200.7.194,40069,172.217.30.10,443,6,26/04/201711:11:35,4088619,20,17,1783,5166,GOOGLE
179.1.4.251-10.200.7.194-443-50773-6,10.200.7.194,50773,179.1.4.251,443,6,26/04/201711:11:38,790523,16,13,1087,3455,GOOGLE
192.168.32.109-10.200.7.4-61101-3128-6,10.200.7.4,3128,192.168.32.109,61101,6,26/04/201711:11:39,12,2,0,12,0,HTTP
192.168.32.109-10.200.7.4-61102-3128-6,10.200.7.4,3128,192.168.32.109,61102,6,26/04/201711:11:39,12,2,0,12,0,HTTP
192.168.32.109-10.200.7.4-61102-3128-6,10.200.7.4,3128,192.168.32.109,61102,6,26/04/201711:11:39,198,2,0,12,0,HTTP
192.168.180.37-10.200.7.9-2110-3128-6,192.168.180.37,2110,10.200.7.9,3128,6,26/04/201711:11:38,705914,15,65,2214,37512,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-47064-6,10.200.7.199,47064,207.244.80.182,443,6,26/04/201711:11:39,295641,14,9,2058,5551,SSL
192.168.180.37-10.200.7.9-2110-3128-6,10.200.7.9,3128,192.168.180.37,2110,6,26/04/201711:11:39,259,2,0,0,0,HTTP
192.168.151.8-10.200.7.4-54619-3128-6,192.168.151.8,54619,10.200.7.4,3128,6,26/04/201711:11:37,1727133,11,45,1854,12530,YOUTUBE
179.1.4.230-10.200.7.194-443-39103-6,10.200.7.194,39103,179.1.4.230,443,6,26/04/201711:11:37,1725183,9,7,1188,2452,SSL
192.168.151.8-10.200.7.4-54619-3128-6,10.200.7.4,3128,192.168.151.8,54619,6,26/04/201711:11:39,12,2,0,12,0,HTTP_PROXY
192.168.151.8-10.200.7.4-54619-3128-6,10.200.7.4,3128,192.168.151.8,54619,6,26/04/201711:11:39,166,2,0,12,0,HTTP_PROXY
172.17.1.110-10.200.7.7-49460-3128-6,10.200.7.7,3128,172.17.1.110,49460,6,26/04/201711:11:25,14128844,78,21,79702,6559,HTTP_PROXY
172.17.1.110-10.200.7.7-49460-3128-6,10.200.7.7,3128,172.17.1.110,49460,6,26/04/201711:11:39,9,3,0,22,0,HTTP_PROXY
192.168.72.58-10.200.7.9-51238-3128-6,192.168.72.58,51238,10.200.7.9,3128,6,26/04/201711:11:38,631507,9,12,1397,10998,YOUTUBE
173.194.57.177-10.200.7.199-443-34228-6,10.200.7.199,34228,173.194.57.177,443,6,26/04/201711:11:39,357043,12,10,1124,10935,YOUTUBE
10.200.7.218-31.216.147.137-47527-443-6,10.200.7.218,47527,31.216.147.137,443,6,26/04/201711:11:39,169340,1,5,0,0,SSL
172.17.1.110-10.200.7.7-49509-3128-6,10.200.7.7,3128,172.17.1.110,49509,6,26/04/201711:11:39,125873,12,2,8931,547,HTTP
172.17.1.110-10.200.7.7-49509-3128-6,10.200.7.7,3128,172.17.1.110,49509,6,26/04/201711:11:39,390,2,0,12,0,HTTP
10.200.7.196-74.119.117.78-34747-443-6,10.200.7.196,34747,74.119.117.78,443,6,26/04/201711:11:38,1017379,13,18,2285,29822,SSL
192.168.131.26-10.200.7.6-49496-3128-6,192.168.131.26,49496,10.200.7.6,3128,6,26/04/201711:11:38,1082233,15,102,2568,133197,HTTP_CONNECT
192.168.131.26-10.200.7.6-49496-3128-6,10.200.7.6,3128,192.168.131.26,49496,6,26/04/201711:11:39,3,4,0,15363,0,HTTP
192.168.131.26-10.200.7.6-49496-3128-6,192.168.131.26,49496,10.200.7.6,3128,6,26/04/201711:11:39,658,5,0,30,0,HTTP_CONNECT
10.200.7.217-104.91.149.153-45365-443-6,10.200.7.217,45365,104.91.149.153,443,6,26/04/201711:11:38,688403,19,14,2086,7838,MICROSOFT
10.200.7.217-104.91.149.153-47248-443-6,10.200.7.217,47248,104.91.149.153,443,6,26/04/201711:11:38,558725,15,12,1672,8648,MICROSOFT
172.17.1.110-10.200.7.7-49477-3128-6,172.17.1.110,49477,10.200.7.7,3128,6,26/04/201711:11:29,10368239,2,0,12,0,HTTP_CONNECT
172.17.1.110-10.200.7.7-49499-3128-6,172.17.1.110,49499,10.200.7.7,3128,6,26/04/201711:11:36,3382756,2,0,12,0,HTTP_CONNECT
172.17.1.110-10.200.7.7-49486-3128-6,172.17.1.110,49486,10.200.7.7,3128,6,26/04/201711:11:36,2978210,2,0,12,0,HTTP_CONNECT
172.17.1.110-10.200.7.7-49485-3128-6,172.17.1.110,49485,10.200.7.7,3128,6,26/04/201711:11:36,2739959,2,0,12,0,HTTP_CONNECT
172.17.1.110-10.200.7.7-49501-3128-6,172.17.1.110,49501,10.200.7.7,3128,6,26/04/201711:11:36,2674075,2,0,12,0,HTTP_CONNECT
172.17.1.110-10.200.7.7-49487-3128-6,172.17.1.110,49487,10.200.7.7,3128,6,26/04/201711:11:36,2957477,2,0,12,0,HTTP_CONNECT
172.17.1.110-10.200.7.7-49500-3128-6,172.17.1.110,49500,10.200.7.7,3128,6,26/04/201711:11:38,908994,2,0,12,0,HTTP_PROXY
10.200.7.217-104.91.149.153-47248-443-6,10.200.7.217,47248,104.91.149.153,443,6,26/04/201711:11:39,14455,1,3,0,62,MICROSOFT
179.1.4.244-10.200.7.194-443-38287-6,179.1.4.244,443,10.200.7.194,38287,6,26/04/201711:11:38,1407464,8,11,6857,430,SSL
192.168.151.8-10.200.7.4-54579-3128-6,192.168.151.8,54579,10.200.7.4,3128,6,26/04/201711:11:24,14741905,33,129,3127,212085,HTTP_PROXY
179.1.4.238-10.200.7.194-443-35622-6,179.1.4.238,443,10.200.7.194,35622,6,26/04/201711:11:24,14586159,38,49,58379,2800,SSL
192.168.151.8-10.200.7.4-54579-3128-6,10.200.7.4,3128,192.168.151.8,54579,6,26/04/201711:11:39,59,2,0,12,0,HTTP_PROXY
192.168.151.8-10.200.7.4-54626-3128-6,192.168.151.8,54626,10.200.7.4,3128,6,26/04/201711:11:38,1435480,10,39,1761,3584,GOOGLE
216.58.222.66-10.200.7.194-443-44935-6,10.200.7.194,44935,216.58.222.66,443,6,26/04/201711:11:38,1433562,7,5,1040,655,GOOGLE
192.168.151.8-10.200.7.4-54626-3128-6,10.200.7.4,3128,192.168.151.8,54626,6,26/04/201711:11:39,1,2,0,12,0,HTTP
192.168.151.8-10.200.7.4-54626-3128-6,10.200.7.4,3128,192.168.151.8,54626,6,26/04/201711:11:39,30,2,0,12,0,HTTP
192.168.151.8-10.200.7.4-54622-3128-6,192.168.151.8,54622,10.200.7.4,3128,6,26/04/201711:11:38,1522253,118,479,1456,845932,YOUTUBE
209.85.224.247-10.200.7.194-443-53370-6,10.200.7.194,53370,209.85.224.247,443,6,26/04/201711:11:38,1520262,102,105,1627,213125,YOUTUBE
192.168.151.8-10.200.7.4-54622-3128-6,10.200.7.4,3128,192.168.151.8,54622,6,26/04/201711:11:39,57,2,0,12,0,HTTP
192.168.151.8-10.200.7.4-54622-3128-6,10.200.7.4,3128,192.168.151.8,54622,6,26/04/201711:11:39,61,2,0,12,0,HTTP
192.168.151.8-10.200.7.4-54604-3128-6,192.168.151.8,54604,10.200.7.4,3128,6,26/04/201711:11:18,20884205,16,71,12174,15438,HTTP_PROXY
192.168.151.8-10.200.7.4-54604-3128-6,10.200.7.4,3128,192.168.151.8,54604,6,26/04/201711:11:39,29,2,0,12,0,HTTP_PROXY
192.168.151.8-10.200.7.4-54604-3128-6,10.200.7.4,3128,192.168.151.8,54604,6,26/04/201711:11:39,21,2,0,12,0,HTTP_PROXY
179.1.4.251-10.200.7.194-443-43601-6,10.200.7.194,43601,179.1.4.251,443,6,26/04/201711:11:18,20884637,15,15,12255,3384,SSL
192.168.151.8-10.200.7.4-54627-3128-6,192.168.151.8,54627,10.200.7.4,3128,6,26/04/201711:11:38,1435786,13,58,2044,8523,YOUTUBE
192.168.130.245-10.200.7.7-1794-3128-6,192.168.130.245,1794,10.200.7.7,3128,6,26/04/201711:11:39,539975,12,27,1208,5523,GOOGLE
179.1.4.230-10.200.7.194-443-39119-6,10.200.7.194,39119,179.1.4.230,443,6,26/04/201711:11:38,1435568,12,8,4559,1632,YOUTUBE
172.217.29.42-10.200.7.217-443-42083-6,10.200.7.217,42083,172.217.29.42,443,6,26/04/201711:11:39,539104,15,9,446,3766,GOOGLE
192.168.130.245-10.200.7.7-1794-3128-6,192.168.130.245,1794,10.200.7.7,3128,6,26/04/201711:11:39,1011,1,1,6,6,GOOGLE
192.168.151.8-10.200.7.4-54627-3128-6,10.200.7.4,3128,192.168.151.8,54627,6,26/04/201711:11:39,218,2,0,12,0,HTTP
192.168.151.8-10.200.7.4-54629-3128-6,192.168.151.8,54629,10.200.7.4,3128,6,26/04/201711:11:39,488128,11,40,1088,5406,YOUTUBE
192.168.130.245-10.200.7.7-1794-3128-6,10.200.7.7,3128,192.168.130.245,1794,6,26/04/201711:11:39,605,2,0,12,0,HTTP
192.168.151.8-10.200.7.4-54627-3128-6,10.200.7.4,3128,192.168.151.8,54627,6,26/04/201711:11:39,663,2,0,12,0,HTTP
179.1.4.223-10.200.7.194-443-58611-6,10.200.7.194,58611,179.1.4.223,443,6,26/04/201711:11:39,486704,10,6,840,1034,YOUTUBE
192.168.151.8-10.200.7.4-54630-3128-6,192.168.151.8,54630,10.200.7.4,3128,6,26/04/201711:11:39,481512,9,40,723,1765,GOOGLE
179.1.4.224-10.200.7.194-443-58278-6,10.200.7.194,58278,179.1.4.224,443,6,26/04/201711:11:39,478256,7,4,465,290,GOOGLE
192.168.151.8-10.200.7.4-54630-3128-6,10.200.7.4,3128,192.168.151.8,54630,6,26/04/201711:11:39,1,2,0,12,0,HTTP
192.168.151.8-10.200.7.4-54630-3128-6,10.200.7.4,3128,192.168.151.8,54630,6,26/04/201711:11:39,17,2,0,12,0,HTTP
192.168.151.8-10.200.7.4-54628-3128-6,192.168.151.8,54628,10.200.7.4,3128,6,26/04/201711:11:39,527661,9,39,1121,6144,HTTP
172.217.29.66-10.200.7.194-443-59797-6,10.200.7.194,59797,172.217.29.66,443,6,26/04/201711:11:39,525889,7,5,1091,1167,GOOGLE
192.168.151.8-10.200.7.4-54628-3128-6,10.200.7.4,3128,192.168.151.8,54628,6,26/04/201711:11:39,7,2,0,12,0,HTTP
192.168.151.8-10.200.7.4-54628-3128-6,10.200.7.4,3128,192.168.151.8,54628,6,26/04/201711:11:39,58,2,0,12,0,HTTP
192.168.180.67-10.200.7.9-54392-3128-6,192.168.180.67,54392,10.200.7.9,3128,6,26/04/201711:11:38,927766,13,54,4091,22217,MICROSOFT
10.200.7.199-104.91.146.101-35930-443-6,10.200.7.199,35930,104.91.146.101,443,6,26/04/201711:11:39,281984,12,9,6752,5838,MICROSOFT
192.168.180.67-10.200.7.9-54392-3128-6,10.200.7.9,3128,192.168.180.67,54392,6,26/04/201711:11:39,23,2,0,0,0,HTTP
192.168.180.67-10.200.7.9-54392-3128-6,10.200.7.9,3128,192.168.180.67,54392,6,26/04/201711:11:39,141,2,0,0,0,HTTP
172.17.1.110-10.200.7.7-49518-3128-6,172.17.1.110,49518,10.200.7.7,3128,6,26/04/201711:11:39,125572,3,9,547,4453,HTTP_PROXY
172.17.1.110-10.200.7.7-49518-3128-6,10.200.7.7,3128,172.17.1.110,49518,6,26/04/201711:11:39,12,3,0,1515,0,HTTP
172.17.1.110-10.200.7.7-49517-3128-6,10.200.7.7,3128,172.17.1.110,49517,6,26/04/201711:11:39,77,3,0,1229,0,HTTP
192.168.180.29-10.200.7.7-56096-3128-6,192.168.180.29,56096,10.200.7.7,3128,6,26/04/201711:11:36,3607875,19,54,4650,12208,HTTP_CONNECT
192.168.180.29-10.200.7.7-56086-3128-6,192.168.180.29,56086,10.200.7.7,3128,6,26/04/201711:11:34,5620571,13,27,1096,802,HTTP_CONNECT
192.168.180.29-10.200.7.7-56096-3128-6,192.168.180.29,56096,10.200.7.7,3128,6,26/04/201711:11:39,834,1,1,6,6,HTTP_CONNECT
184.172.240.219-10.200.7.217-443-43778-6,10.200.7.217,43778,184.172.240.219,443,6,26/04/201711:11:36,3605131,34,27,5479,6002,SSL
192.168.180.29-10.200.7.7-56096-3128-6,10.200.7.7,3128,192.168.180.29,56096,6,26/04/201711:11:39,134,2,0,12,0,HTTP
192.168.180.29-10.200.7.7-56086-3128-6,192.168.180.29,56086,10.200.7.7,3128,6,26/04/201711:11:39,1249,1,1,6,6,HTTP_CONNECT
192.168.180.29-10.200.7.7-56086-3128-6,10.200.7.7,3128,192.168.180.29,56086,6,26/04/201711:11:39,249,2,0,12,0,HTTP
10.200.7.217-74.121.133.2-33570-443-6,10.200.7.217,33570,74.121.133.2,443,6,26/04/201711:11:34,5621355,13,10,648,318,SSL
192.168.180.37-10.200.7.9-2112-3128-6,192.168.180.37,2112,10.200.7.9,3128,6,26/04/201711:11:39,294386,13,67,2214,28005,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-47066-6,10.200.7.199,47066,207.244.80.182,443,6,26/04/201711:11:39,288882,15,10,2064,4705,SSL
192.168.180.37-10.200.7.9-2112-3128-6,10.200.7.9,3128,192.168.180.37,2112,6,26/04/201711:11:39,54,3,0,0,0,HTTP
192.168.180.37-10.200.7.9-2112-3128-6,10.200.7.9,3128,192.168.180.37,2112,6,26/04/201711:11:39,204,2,0,0,0,HTTP
192.168.10.47-10.200.7.6-51897-3128-6,192.168.10.47,51897,10.200.7.6,3128,6,26/04/201711:11:39,17689,3,12,232,2906,HTTP_CONNECT
172.217.29.42-10.200.7.217-443-42083-6,10.200.7.217,42083,172.217.29.42,443,6,26/04/201711:11:39,159073,1,1,0,0,GOOGLE
10.200.7.196-74.119.117.78-34758-443-6,10.200.7.196,34758,74.119.117.78,443,6,26/04/201711:11:38,1008089,20,20,2043,32806,SSL
192.168.131.26-10.200.7.6-49501-3128-6,192.168.131.26,49501,10.200.7.6,3128,6,26/04/201711:11:38,1009755,16,109,2574,142167,HTTP_CONNECT
192.168.131.26-10.200.7.6-49501-3128-6,10.200.7.6,3128,192.168.131.26,49501,6,26/04/201711:11:39,1,2,0,12,0,HTTP
192.168.131.26-10.200.7.6-49501-3128-6,10.200.7.6,3128,192.168.131.26,49501,6,26/04/201711:11:39,1,2,0,1115,0,HTTP
192.168.131.26-10.200.7.6-49501-3128-6,192.168.131.26,49501,10.200.7.6,3128,6,26/04/201711:11:39,598,4,0,24,0,HTTP_CONNECT
172.17.1.110-10.200.7.7-49519-3128-6,172.17.1.110,49519,10.200.7.7,3128,6,26/04/201711:11:39,86957,3,10,923,4896,HTTP_PROXY
10.200.7.217-54.231.41.82-48387-443-6,10.200.7.217,48387,54.231.41.82,443,6,26/04/201711:11:31,8448982,23,26,1830,9965,AMAZON
